Date,State,Confirmed,Recovered,Deceased,Other
10-09-2020,Puducherry,18536,13389,353,0
10-09-2020,Rajasthan,97376,80482,1192,0
10-09-2020,Sikkim,2009,1470,7,0
10-09-2020,Telangana,150176,117143,927,0
10-09-2020,Tamil Nadu,486052,429416,8154,0
10-09-2020,Tripura,17271,9993,167,22
10-09-2020,India,4559740,3540003,76303,632
10-09-2020,Uttar Pradesh,292029,221506,4206,0
10-09-2020,Uttarakhand,28226,18783,377,111
10-09-2020,West Bengal,193175,166027,3771,0
11-09-2020,Andaman and Nicobar Islands,3494,3157,51,0
11-09-2020,Andhra Pradesh,547686,446716,4779,0
11-09-2020,Arunachal Pradesh,5825,4126,10,0
11-09-2020,Assam,138339,108330,430,3
11-09-2020,Bihar,155445,139458,797,1
11-09-2020,Chandigarh,7292,4600,83,3
11-09-2020,Chhattisgarh,58643,27123,518,0
11-09-2020,Delhi,209748,178154,4687,0
11-09-2020,Dadra and Nagar Haveli and Daman and Diu,2696,2407,2,17
11-09-2020,Goa,23445,18065,276,0
11-09-2020,Gujarat,110971,91570,3183,0
11-09-2020,Himachal Pradesh,8784,5824,70,17
11-09-2020,Haryana,88332,68525,932,0
11-09-2020,Jharkhand,59040,43328,532,0
11-09-2020,Jammu and Kashmir,50712,34689,854,0
11-09-2020,Karnataka,440411,334999,7067,19
11-09-2020,Kerala,102255,73904,411,63
11-09-2020,Ladakh,3228,2387,38,0
11-09-2020,Maharashtra,1015681,715023,28724,368
11-09-2020,Meghalaya,3447,1889,24,0
11-09-2020,Manipur,7581,6002,44,0
11-09-2020,Madhya Pradesh,83619,62936,1691,0
11-09-2020,Mizoram,1353,790,0,0
11-09-2020,Nagaland,4946,3791,8,13
11-09-2020,Odisha,143117,112062,658,0
11-09-2020,Punjab,74616,53308,2212,0
11-09-2020,Puducherry,19026,13783,365,0
11-09-2020,Rajasthan,99036,81970,1207,0
11-09-2020,Sikkim,2026,1486,11,0
11-09-2020,Telangana,152602,119467,940,0
11-09-2020,Tamil Nadu,491571,435422,8231,0
11-09-2020,Tripura,17830,10255,172,22
11-09-2020,India,4657395,3621459,77505,637
11-09-2020,Uttar Pradesh,299045,227442,4282,0
11-09-2020,Uttarakhand,29221,19428,388,111
11-09-2020,West Bengal,196332,169043,3828,0
12-09-2020,Andaman and Nicobar Islands,3521,3202,51,0
12-09-2020,Andhra Pradesh,557587,457008,4846,0
12-09-2020,Arunachal Pradesh,5961,4253,10,0
12-09-2020,Assam,140471,110883,453,3
12-09-2020,Bihar,156866,141158,808,1
12-09-2020,Chandigarh,7542,4864,89,3
12-09-2020,Chhattisgarh,61763,27978,539,0
12-09-2020,Delhi,214069,181295,4715,0
12-09-2020,Dadra and Nagar Haveli and Daman and Diu,2725,2437,2,23
12-09-2020,Goa,24185,18576,286,0
12-09-2020,Gujarat,112336,92905,3198,0
12-09-2020,Himachal Pradesh,9229,5947,72,17
